BranchPredictor,fetchWidth,numFetchBufferEntries,numRasEntries,maxBrCount,decodeWidth,numRobEntries,numIntPhysRegisters,memIssueWidth,memIssueWidth,numLdqEntries,enablePrefetching,enableSFBOpt,numRXQEntries,numRCQEntries,nL2TLBEntries,nL2TLBWays,nICacheWays,nICacheTLBWays,nDCacheWays,nDCacheMSHRs,nDCacheTLBWays,CPI,Power,Area,,,
0,1,2,2,1,3,3,3,0,3,1,0,0,2,1,0,2,2,0,0,2,1,0.993186452,20.77969,5953341.73,0,0.865722728,7570.921154
0,1,2,2,2,0,1,1,1,0,2,0,0,0,2,3,0,2,1,1,0,1,1.369797018,14.89066,5645526.041,0,0.905724443,5748.199706
0,1,2,2,1,4,4,1,1,3,0,1,0,1,2,2,1,1,2,2,2,1,1.002278709,18.623215,6414158.116,0,0.864871202,7625.269363
0,1,2,2,2,0,3,4,0,0,3,1,1,1,2,3,0,2,0,2,2,2,1.361282893,17.61875,5816857.988,0,0.943879594,6028.271646
0,1,2,2,0,4,4,2,0,4,3,0,0,0,0,1,3,0,2,0,0,1,0.98860689,16.877167,5829652.303,0,0.811363361,13334.34048
0,1,2,2,2,1,0,3,0,1,0,0,0,2,1,3,1,1,1,0,2,1,1.14731601,13.523244,5426135.734,0,0.804637809,5849.580881
0,1,2,2,1,4,4,2,0,0,2,1,1,0,2,2,1,1,2,0,0,1,1.118559363,16.77809,5666600.531,0,0.845685795,9044.547728
0,1,2,2,1,4,4,0,1,0,1,1,1,1,0,0,0,2,0,1,2,1,1.239530604,16.151281,6096724.122,0,0.899045044,9512.789991
0,1,2,2,2,2,2,0,1,0,1,0,0,2,2,2,1,0,1,0,1,0,1.22738384,14.681443,5518318.827,0,0.849657931,5541.128431
0,1,2,2,2,3,0,2,1,2,1,0,0,0,0,0,1,1,1,0,1,1,1.019768567,17.78948,5919096.254,0,0.836995983,6492.019468
0,1,2,2,3,0,2,2,0,0,1,1,1,0,2,3,0,0,0,0,2,0,1.372106684,14.81761,5279714.357,0,0.888117362,5317.690202
0,1,2,2,1,4,4,0,0,4,3,1,0,1,2,3,3,0,1,0,1,0,1.210383786,17.712437,5795804.863,0,0.89370415,13850.78716
0,1,2,2,3,2,2,1,0,2,2,0,1,0,0,1,2,1,1,2,2,0,0.953905088,18.352684,5885114.583,0,0.820189025,5461.933143
0,1,2,2,3,1,4,0,1,1,0,1,0,1,1,1,1,2,0,2,1,2,1.106254498,16.30324,6052345.534,0,0.854328115,5726.681159
0,1,2,2,2,4,4,0,0,3,1,0,1,1,0,2,0,0,2,0,2,0,1.193549524,18.25104,5769641.571,0,0.89331687,7721.571405
0,1,2,2,2,2,2,3,1,2,3,0,1,0,1,0,3,2,2,1,2,0,0.875115364,22.59178,6365182.616,0,0.867855153,8055.942173
0,1,2,2,2,4,4,0,1,2,2,0,1,0,2,3,0,1,0,1,0,0,1.123093279,17.342473,6145943.918,0,0.876911481,7815.592798
0,1,2,2,3,1,3,2,1,0,0,0,1,2,0,3,2,2,1,1,0,2,1.179106366,15.510571,5876678.358,0,0.860677066,7241.510429
0,1,2,2,2,4,4,3,1,0,1,1,1,1,1,2,1,0,2,1,0,2,1.0706912,18.01566,6122367.977,0,0.866411189,8292.703322
0,1,2,2,3,3,3,0,0,2,0,0,1,0,2,3,1,2,2,0,0,2,1.174916573,18.09317,5759833.427,0,0.884739413,6224.449543
0,1,2,2,3,0,4,3,1,0,1,0,1,2,0,2,3,0,2,1,2,1,1.359262594,16.972,5732672.881,0,0.931403961,8583.843071
0,1,2,2,3,2,2,2,1,2,1,0,0,0,2,2,1,0,1,1,2,1,0.923177789,19.57562,6033546.749,0,0.831750088,8085.860531
0,1,3,0,0,0,0,4,1,0,0,1,0,0,1,2,1,1,2,2,2,0,1.389673881,13.362294,5866275.56,0,0.904534927,5013.944597
0,1,2,2,3,2,2,4,1,2,1,1,0,1,0,1,0,1,0,2,2,1,0.916126741,22.18947,6457570.201,0,0.881107038,8488.512541
0,1,3,0,0,0,1,1,0,0,2,0,0,0,1,0,1,2,2,2,0,1,1.372179133,13.3856,5338976.339,0,0.873760638,5571.886776
0,1,2,1,3,3,1,2,1,2,3,1,1,2,0,3,2,2,2,0,0,2,0.939977397,21.65472,6284096.815,0,0.874329538,28470.29615
0,1,3,0,0,1,0,3,1,1,3,1,0,0,0,2,2,1,1,0,2,0,1.044813301,17.78334,5730834.05,0,0.836264013,5875.429942
0,1,2,2,1,4,4,4,1,2,2,1,1,2,2,3,0,2,2,1,0,0,0.855864466,28.32481,6698485.848,0,0.946305178,19199.98677
0,1,3,0,0,1,1,4,1,1,2,0,0,1,0,3,1,0,1,0,0,1,1.005638711,15.51448,5645070.902,0,0.791828297,5975.175884
0,1,3,0,0,2,2,2,0,1,1,1,0,1,0,1,1,0,2,0,1,2,1.004773552,13.78489,5344264.946,0,0.75635762,6061.418674
0,1,3,0,0,1,0,0,1,0,3,0,0,1,1,0,3,0,2,2,2,0,1.165002248,15.065293,5841390.244,0,0.848934999,6762.072515
0,1,3,0,0,1,0,4,1,1,2,1,0,2,1,0,1,2,0,0,2,0,1.045207831,15.4169,5841303.893,0,0.813230423,6852.031052
0,1,3,0,1,0,0,3,0,0,3,0,0,1,0,0,0,2,0,0,2,0,1.383514042,13.559351,5426884.211,0,0.883832497,5475.895796
0,1,2,2,3,4,4,4,1,4,1,0,0,2,2,0,0,0,2,2,0,2,0.894309499,22.481363,6787260.512,0,0.89311531,8807.556857
0,1,2,2,2,4,4,0,0,4,3,1,0,0,1,1,3,0,0,0,2,2,1.210286867,19.92857,5882498.461,0,0.924461294,15039.6283
0,1,2,2,3,4,4,0,0,4,2,0,0,2,0,3,0,1,0,2,2,0,1.165421708,20.92641,6235299.026,0,0.938380102,12112.61362
0,1,3,0,0,4,4,2,1,3,0,0,0,1,0,2,1,0,0,1,0,1,1.016570618,18.73529,6023776.644,0,0.852308081,7842.336407
0,1,2,2,0,4,4,1,1,2,3,0,1,2,2,3,1,1,2,1,0,2,0.916640191,19.49747,6158431.413,0,0.834605469,28451.86125
0,1,3,0,0,4,4,4,0,1,3,0,0,2,2,0,0,1,0,0,2,2,0.9701417,16.111084,5892435.84,0,0.799002297,7620.720545
0,1,2,2,2,4,4,4,0,2,3,0,1,0,2,1,2,2,2,2,2,0,0.911826841,23.0836,6486002.285,0,0.891783203,15740.7685
0,1,2,2,1,2,2,2,1,2,3,0,1,0,1,0,0,1,2,1,2,2,0.881502739,17.830509,6106994.17,0,0.800393373,24623.13492
0,1,2,2,3,4,4,4,0,2,3,1,0,0,1,1,3,2,1,2,1,2,0.931806985,21.66289,6448450.344,0,0.879566447,13840.14774
0,1,3,0,2,1,0,4,1,1,2,1,0,2,0,0,3,1,0,0,1,2,1.042910875,16.42775,5781638.591,0,0.821763223,5962.153325
0,1,3,0,2,1,1,0,1,0,1,1,0,1,2,2,1,0,1,1,0,2,1.177370219,14.68399,5455545.031,0,0.830016212,5594.826995
0,1,3,0,1,4,4,1,1,3,0,1,0,0,2,2,0,0,0,0,0,2,1.06214652,17.51854,5850170.751,0,0.844566236,7046.478011
0,1,3,0,0,3,1,4,0,3,3,0,1,2,2,0,0,0,1,1,2,1,0.938812401,19.77476,5922025.532,0,0.834020531,13349.14245
0,1,3,0,1,3,3,4,0,0,2,1,0,2,1,0,0,2,2,0,1,1,1.111862763,15.946951,5840137.584,0,0.841763015,8677.451351
0,1,3,0,1,4,4,0,1,4,0,0,0,1,1,1,1,2,0,0,1,0,1.180647489,19.063,6009958.196,0,0.910273637,8557.102351
0,1,3,0,1,3,2,3,1,2,1,0,1,0,1,1,2,1,1,0,2,0,0.935625395,19.15043,6090408.032,0,0.833507195,9073.344851
0,1,3,0,1,4,4,1,0,2,1,0,1,0,2,2,2,0,1,2,1,0,0.950423485,17.77012,5843278.601,0,0.810023766,8311.28111
0,1,3,0,2,3,3,0,0,1,1,0,1,1,1,3,2,2,0,2,1,1,1.141994735,15.923929,5954328.075,0,0.856991557,6370.15897
0,1,3,0,2,2,2,3,1,2,1,1,1,1,1,2,1,2,1,2,2,0,0.896069513,18.809519,6528263.729,0,0.837169698,6732.269361
0,1,3,0,2,3,2,3,0,3,1,1,1,0,0,1,3,0,1,0,1,1,0.97416431,18.88553,5809673.648,0,0.829738586,6705.855046
0,1,3,0,1,4,4,1,1,2,1,1,0,0,0,2,2,0,2,0,1,1,0.977672001,18.19436,5912807.741,0,0.827531868,9340.437722
0,1,2,2,2,2,2,3,1,2,3,0,0,0,2,1,3,1,2,1,0,1,0.896261441,19.34386,6117454.257,0,0.824006375,24018.79574
0,1,3,0,2,1,2,0,0,1,3,0,0,1,0,2,2,2,0,1,0,2,1.131293674,13.78097,5502999.33,0,0.806072744,8698.492531
0,1,3,0,2,4,4,2,0,0,0,0,0,0,2,1,3,1,0,0,0,2,1.224252564,15.290855,5660691.619,0,0.862751086,7598.920196
0,1,3,0,1,4,4,0,1,2,2,1,1,1,2,2,3,1,1,2,0,1,1.107736579,31.59847,6510951.517,0,1.060639479,11417.47675
0,1,3,0,2,4,4,2,0,3,1,1,1,0,2,1,1,0,0,2,0,2,0.937549967,18.93223,6021476.832,0,0.828228107,8166.159027
0,1,3,0,2,4,4,1,1,1,2,1,1,1,1,1,3,0,2,0,0,2,0.978679912,19.54666,5918551.761,0,0.844399976,10168.81627
0,1,3,0,3,3,0,1,1,0,1,1,0,0,2,2,0,1,0,0,2,1,1.149555808,18.0582,5860473.579,0,0.880680404,8019.042749
0,1,3,0,3,4,4,0,0,4,0,0,1,1,1,2,2,2,1,1,1,1,1.170769436,19.752227,6011464.913,0,0.91533927,6238.771423
0,1,3,0,1,4,4,2,0,2,3,1,1,2,0,0,3,2,0,0,0,2,0.969144145,20.01932,5936039.392,0,0.847740567,14165.08429
0,1,3,0,3,3,0,4,0,2,2,1,1,0,0,2,2,0,1,1,2,0,0.997813774,20.50017,6029553.916,0,0.86755024,7893.680367
0,1,3,0,3,3,0,1,1,3,1,0,1,0,1,2,0,2,2,1,1,1,0.957263268,21.28791,6254280.54,0,0.874254846,8112.55517
0,1,3,1,0,1,0,0,1,0,2,1,0,0,0,1,3,2,2,0,0,0,1.213884671,14.30371,5482033.282,0,0.838881809,5376.773123
0,1,3,0,3,3,2,4,1,0,2,0,0,1,0,3,1,0,2,1,2,2,1.056480642,20.82823,6318622.964,0,0.90487554,8744.976007
0,1,3,1,0,1,4,1,0,0,3,1,1,0,2,2,1,0,1,1,1,2,1.114579269,14.89379,5317271.164,0,0.804995852,4786.828159
0,1,2,2,2,4,4,1,1,0,3,0,0,2,1,0,2,0,1,1,0,0,1.091528301,18.41481,6087528.674,0,0.876488246,30092.10642
0,1,3,1,0,0,4,4,1,0,0,0,1,2,0,1,1,1,1,1,2,0,1.383064652,14.37938,5620760.52,0,0.902815253,6364.951044
0,1,3,1,0,0,0,2,1,0,1,1,1,2,0,0,1,1,2,0,2,1,1.371637214,13.270741,5364639.953,0,0.873426801,7088.161967
0,1,3,0,3,4,4,1,1,0,1,0,0,2,2,1,3,2,0,0,1,1,1.120207722,18.44313,6066951.872,0,0.885403266,8754.775707
0,1,3,0,3,4,4,1,1,0,0,1,0,2,2,2,0,2,1,2,2,0,1.143911585,22.16615,6496401.659,0,0.958604884,9543.722733
0,1,3,0,3,4,4,1,1,3,3,1,1,1,2,0,1,0,0,0,0,2,0.962479818,21.80301,6171492.931,0,0.878225912,8734.598743
0,1,3,0,3,4,4,4,1,2,1,1,0,2,2,0,3,2,2,0,0,2,0.949539399,22.65268,6404684.873,0,0.895282425,9268.936732
0,1,3,1,0,1,2,2,0,1,3,0,1,1,2,2,2,2,0,1,1,1,0.96813919,14.485564,5597444.766,0,0.76468183,8902.578637
0,1,3,1,0,2,2,1,1,2,3,1,0,0,0,1,3,1,0,1,2,2,0.936657865,16.80414,5915560.992,0,0.797280279,8070.564363
0,1,3,1,1,0,0,4,0,0,2,0,0,1,0,1,1,0,2,2,0,2,1.372010511,13.255207,5281734.727,0,0.869398681,5348.356847
0,1,3,1,0,3,2,4,0,0,0,0,0,2,2,1,2,0,2,0,1,2,1.221651585,15.33407,5472630.935,0,0.853407787,6978.72265
0,1,3,1,1,0,3,2,0,0,1,0,0,1,1,2,3,1,1,0,1,1,1.38408068,12.698343,5188448.743,0,0.862264671,5130.916776
0,1,3,1,0,4,4,1,1,3,1,0,1,0,0,2,2,0,1,0,0,1,0.963411863,17.7508,5874297.738,0,0.815604334,7291.009984
0,1,3,1,0,3,0,4,0,2,2,1,0,0,1,2,0,0,2,1,1,0,1.018264088,18.06225,5694375.874,0,0.829024242,8201.338839
0,1,3,1,1,0,1,3,1,0,0,1,1,2,1,1,2,2,2,1,1,0,1.382189601,14.583844,5623591.015,0,0.90511707,5963.158094
0,1,3,1,1,0,4,4,1,0,1,1,1,1,0,1,3,0,0,2,0,0,1.358790938,16.42668,5860662.68,0,0.93081332,5844.736478
0,1,3,1,0,4,4,2,1,0,0,1,0,1,1,2,0,2,1,0,1,2,1.189145343,14.580152,5927535.504,0,0.855270286,8148.720186
0,1,3,1,0,4,4,4,1,4,0,0,1,0,2,1,0,1,2,0,1,1,1.03696587,18.80207,6234872.519,0,0.870006469,7536.683547
0,1,3,1,0,3,3,0,1,0,1,0,0,1,0,2,2,0,0,2,0,1,1.198307833,17.9951,5991419.388,0,0.902434685,9082.277103
0,1,3,1,1,3,3,1,0,0,0,1,1,2,1,1,3,0,1,1,2,1,1.180853105,16.411543,5557186.158,0,0.856807796,6342.759534
0,1,3,1,2,1,1,4,0,1,0,1,1,2,2,0,2,0,0,2,0,0,1.075671752,16.13613,5454597.843,0,0.81353249,4609.854509
0,1,3,1,0,3,0,0,0,1,3,1,1,1,2,1,1,0,2,0,0,0,1.191941747,13.832856,5389607.972,0,0.821486422,12811.16927
0,1,3,1,1,1,4,0,1,1,2,0,0,0,2,3,3,2,0,2,0,1,1.081946823,15.103741,6071489.829,0,0.832721714,10867.51875
0,1,3,0,3,2,2,2,1,1,3,0,0,2,0,0,3,0,1,1,0,0,0.9175809,18.34782,5948992.882,0,0.811079331,23778.0783
0,1,3,1,2,1,2,1,1,1,1,1,1,1,0,0,1,2,1,0,1,2,0.99900403,15.3689,5700738.307,0,0.790529652,6296.164184
0,1,3,1,2,3,0,4,0,3,1,1,1,1,0,3,0,0,2,1,2,0,0.996651768,21.28497,5950386.772,0,0.872810863,6278.038516
0,1,3,1,1,2,2,0,1,2,2,0,0,2,0,2,0,0,0,2,1,0,1.062458444,16.107902,6011658.104,0,0.835436237,11391.02965
0,1,3,1,1,4,4,3,1,2,1,1,0,0,1,1,2,0,2,1,1,2,0.901459892,17.212136,6187905.9,0,0.803481417,9001.9695
0,1,3,1,2,3,0,2,1,0,0,0,1,0,1,3,0,2,2,2,1,1,1.145382718,17.96953,6369482.665,0,0.902572081,8965.798581
0,1,3,1,2,4,4,0,1,2,0,1,1,2,1,0,3,1,0,2,0,2,1.120744187,18.956,6286910.175,0,0.902269567,8150.247823
0,1,3,1,2,0,3,4,1,0,2,0,1,2,1,2,1,1,2,1,1,1,1.359739618,14.991118,5785462.876,0,0.910273931,9709.599984
0,1,3,1,2,4,4,2,1,1,1,1,0,1,2,2,2,2,1,2,2,1,0.917049693,19.204281,6706953.1,0,0.857455883,8327.951204
0,1,3,1,2,4,4,3,0,3,1,1,0,2,0,1,1,0,2,0,2,0,0.992796304,18.916884,6006979.45,0,0.845763735,8117.357712
0,1,3,1,3,2,2,0,0,2,1,0,0,1,1,1,2,1,2,0,0,2,1.149091089,16.98253,5435666.641,0,0.847273031,5461.547535
0,1,3,1,3,2,2,0,0,2,1,0,1,0,1,1,2,1,0,1,0,0,1.091488305,16.300892,5500065.311,0,0.822959869,5516.405398
0,1,3,1,3,0,4,3,0,0,3,0,0,0,2,3,3,0,1,2,0,0,1.37211886,14.440622,5509362.282,0,0.894574515,8172.192626
0,1,3,1,1,4,4,1,0,3,3,0,1,2,1,3,2,2,1,2,2,0,0.955092761,20.48026,6264762.778,0,0.864323236,14223.73984
0,1,3,1,2,4,4,4,0,3,2,0,0,2,2,1,1,2,1,2,1,1,0.930146029,21.15385,6393721.195,0,0.87027517,10483.04469
0,1,3,1,3,2,2,4,1,2,1,1,0,1,2,2,0,1,2,1,1,1,0.922451905,21.31674,6134940.043,0,0.857290135,6821.551661
0,1,3,1,3,2,2,2,0,2,2,0,1,2,1,3,1,2,2,1,1,1,0.934216813,17.796753,5901386.203,0,0.807721855,7957.362508
0,1,3,1,3,3,2,1,0,0,2,1,1,1,2,2,0,2,0,0,0,2,1.139539817,16.178078,5782526.063,0,0.851010535,6594.560166
0,1,3,2,0,0,2,1,0,0,0,0,0,0,1,3,1,1,1,2,1,0,1.392539343,12.32387,5284368.988,0,0.865170381,4771.937938
0,1,3,2,0,0,0,4,1,0,1,1,0,1,2,3,2,1,0,0,2,2,1.382167304,14.49112,5533550.105,0,0.89968778,6817.344747
0,1,3,2,0,1,0,0,0,1,2,0,1,0,2,0,3,1,1,0,0,0,1.147011739,13.384878,5113199.013,0,0.787903557,6061.126973
0,1,3,2,0,1,2,2,0,0,2,0,0,0,0,2,2,2,1,2,1,0,1.110579917,14.009721,5647394.427,0,0.808826074,5374.060113
0,1,3,1,3,4,4,1,1,2,0,1,1,1,0,2,0,2,1,1,1,0,0.998463467,22.18569,6303751.314,0,0.901146465,9516.248322
0,1,3,1,3,4,4,1,1,4,1,1,1,0,1,2,1,1,0,1,2,2,0.91603399,21.93352,6439977.958,0,0.877157554,9483.176662
0,1,3,2,0,1,0,3,0,1,1,1,1,2,0,0,0,2,2,1,2,1,1.016853807,15.92937,5522081.833,0,0.794670903,6029.289091
0,1,3,1,2,4,4,2,1,3,2,0,0,0,2,0,2,1,0,0,2,1,0.929828057,22.72213,6339004.562,0,0.886405733,16442.73321
0,1,3,2,0,2,2,0,1,1,2,1,1,1,1,1,3,1,0,1,0,1,1.088365887,14.165168,5685850.134,0,0.805130465,6301.860222
0,1,3,1,2,3,0,0,1,3,3,1,0,2,1,3,3,2,2,0,0,2,1.134683572,17.916998,6152714.785,0,0.888005374,22325.11721
0,1,3,2,1,0,3,0,1,0,1,1,1,1,0,2,2,2,2,0,0,2,1.388835911,14.20626,5428685.288,0,0.893469597,5310.746126
0,1,3,2,0,3,2,3,0,3,2,1,1,1,2,3,0,2,2,1,0,0,0.932472107,18.46403,6058710.031,0,0.822687995,6830.938708
0,1,3,2,1,0,1,0,1,0,1,0,0,1,0,1,3,0,2,2,2,1,1.373074875,13.087837,5701945.654,0,0.887842188,5772.719267
0,1,3,2,1,1,4,2,0,1,0,0,0,0,1,0,2,2,2,0,2,1,1.146581602,14.151747,5487419.878,0,0.81488046,5707.525545
0,1,3,1,3,4,4,4,0,4,3,1,0,0,0,1,1,0,0,2,1,1,0.930941898,22.16092,6401513.216,0,0.883020203,14320.42209
0,1,3,1,3,3,2,4,0,3,3,1,1,2,2,3,2,0,2,2,0,1,0.920255354,27.70118,6386624.723,0,0.945351411,17183.27554
0,1,3,2,0,4,4,0,0,0,3,1,1,0,1,2,2,1,2,1,1,2,1.276256776,15.50559,5685667.706,0,0.883860379,8675.71321
0,1,3,2,0,2,2,3,0,1,3,0,1,2,1,2,2,0,1,2,0,2,0.936902941,17.07799,5616194.414,0,0.786333931,10730.7961
0,1,3,2,0,4,4,2,1,3,1,0,0,0,2,1,0,2,0,1,0,0,0.906695378,19.51669,6259427.245,0,0.836353085,9132.554654
0,1,3,2,1,3,0,1,0,2,2,1,1,0,0,2,1,0,1,2,0,1,0.991641555,16.409907,5700977.491,0,0.800602208,6779.617519
0,1,3,2,1,3,1,1,1,2,1,0,1,1,2,1,2,1,2,1,1,1,0.919851943,17.65961,5970288.503,0,0.804581262,7031.261664
0,1,3,1,3,1,4,2,1,1,3,0,1,2,0,3,1,0,2,0,2,2,0.964885426,18.393339,5974149.695,0,0.828596542,24073.40749
0,1,3,2,2,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1.416970497,12.117303,5398491.186,0,0.876288988,5210.456649
0,1,3,2,2,0,4,4,1,0,1,1,0,0,1,1,0,2,0,1,0,1,1.370582126,16.21014,5842365.015,0,0.931264797,5366.274713
0,1,3,2,2,2,2,2,1,2,0,0,0,1,0,0,3,2,0,1,0,0,1.040600258,17.24991,5977294.199,0,0.840236364,5553.663826
0,1,3,1,1,4,4,3,1,1,3,0,0,1,1,3,1,2,1,1,0,2,0.896434282,19.8811,6450859.242,0,0.846471205,30588.52148
0,1,3,2,2,2,2,0,0,0,2,0,1,0,0,2,3,1,1,1,2,1,1.207241411,15.82533,5556717.183,0,0.858533108,6347.991324
0,1,3,2,1,4,4,1,1,4,3,1,0,0,0,1,1,2,1,1,1,2,0.933736862,19.125598,6454957.13,0,0.850017503,7833.213938
0,1,3,2,1,3,3,0,0,1,2,1,0,2,2,3,3,0,0,1,0,0,1.170585872,15.93181,5576316.179,0,0.848533446,9233.34692
0,1,3,2,0,4,4,0,0,0,3,0,1,1,1,2,2,0,0,2,0,0,1.266019806,15.663664,5689761.946,0,0.882544618,14294.83851
0,1,3,2,0,4,4,3,1,3,2,1,0,1,1,3,0,1,1,0,0,2,0.921270972,22.08526,6140262.153,0,0.866390293,14605.48091
0,1,3,2,2,3,3,3,0,3,0,0,1,1,1,0,1,0,1,2,1,2,1.033887692,17.363374,5997658.249,0,0.840337254,7117.363725
0,1,3,2,2,3,2,3,1,3,1,1,0,2,2,1,3,1,0,0,1,1,0.955715401,20.077425,6127623.89,0,0.853127794,8046.466507
0,1,3,2,3,1,0,0,1,1,0,1,0,1,0,3,1,2,2,2,2,1,1.105004177,18.63261,6077333.382,0,0.883110462,5345.450232
0,1,3,2,2,4,4,0,1,2,3,0,1,0,2,2,2,2,0,0,0,2,1.156536026,19.60074,6209044.863,0,0.918225373,8583.80474
0,1,3,2,2,3,3,0,1,1,1,1,0,2,1,1,1,1,1,0,2,1,1.159542708,19.0994,5877903.265,0,0.897360139,8877.728329
0,1,3,2,3,0,3,2,1,0,1,0,0,0,1,1,2,0,0,2,2,2,1.369880946,15.96181,5921989.188,0,0.931854501,6317.446821
0,1,3,2,3,1,3,4,0,1,3,0,0,2,0,3,0,2,0,0,1,2,1.006544503,16.382055,5773414.307,0,0.808699554,6017.581047
0,1,3,2,2,4,4,4,0,4,3,1,1,0,2,0,3,0,1,0,2,1,0.940879237,19.910721,6235085.677,0,0.851319237,8447.10685
0,1,3,2,2,4,4,2,0,0,2,1,1,0,2,1,3,2,2,1,2,2,1.096762419,18.17897,6049130.122,0,0.873560697,9892.412015
0,1,3,2,2,4,4,4,0,0,2,0,0,2,0,3,3,0,0,2,0,2,1.10328241,18.48407,5988105.349,0,0.8764826,9619.716554
0,1,3,2,3,2,2,1,0,2,1,1,0,1,1,2,3,0,0,0,1,1,1.024199679,16.71058,5454241.837,0,0.803265879,6090.515282
0,1,3,2,3,3,3,1,0,3,0,0,1,2,1,1,1,1,1,0,1,0,1.08494183,17.931902,5792366.427,0,0.854368285,6646.643792
0,1,4,0,0,0,1,1,1,0,0,0,0,1,1,0,3,0,1,2,0,1,1.3899882,11.948444,5533114.905,0,0.871705514,4234.993943
0,1,3,2,1,4,4,3,0,4,3,1,1,2,0,1,2,0,2,0,2,1,0.942569553,19.630342,6064132.632,0,0.840334315,15689.17172
0,1,3,2,3,2,2,0,0,1,3,1,1,0,2,2,2,0,2,1,0,1,1.114047057,17.24764,5479423.013,0,0.840873114,10396.94044
0,1,3,2,3,4,4,2,0,4,0,1,0,1,1,3,1,1,0,1,2,2,1.055467926,22.18854,6189755.118,0,0.914727281,7764.450182
0,1,3,2,3,4,4,1,1,0,0,1,1,2,1,1,3,1,0,2,0,1,1.1343202,20.23621,6246044.062,0,0.920230348,8295.361094
0,1,3,2,3,4,4,2,1,3,0,0,0,0,2,0,2,0,0,0,0,1,1.059930206,20.078136,6109473.794,0,0.887002923,7432.799972
0,1,3,1,3,4,4,3,1,1,3,1,1,2,0,3,3,2,1,1,0,1,0.875579505,22.12386,6590402.261,0,0.873157929,30441.91501
0,1,4,0,0,0,4,4,0,0,2,0,0,0,1,1,0,1,2,2,1,0,1.37210626,13.200069,5402868.619,0,0.87456219,5838.531842
0,1,4,0,0,1,0,3,0,1,0,0,1,1,1,3,0,1,2,2,2,0,1.079775651,14.571652,5528497.403,0,0.799627104,5708.649555
0,1,4,0,0,1,4,4,0,1,2,1,1,0,2,0,0,2,2,0,0,1,1.000252815,14.254438,5475760.663,0,0.76678591,5253.349167
0,1,3,2,3,1,3,4,1,1,2,1,0,1,2,1,3,1,2,1,1,1,0.961109813,18.84386,6051979.103,0,0.836477299,11912.54979
0,1,4,0,0,1,1,2,0,1,3,1,1,0,1,0,3,2,0,2,2,1,0.975073379,14.407058,5701287.068,0,0.771016513,5842.413175
0,1,3,2,3,4,4,3,0,3,1,0,0,0,0,1,3,2,0,0,2,1,0.985187444,22.19007,6199986.733,0,0.891810622,8334.983173
0,1,4,0,0,2,2,3,0,0,1,0,1,2,0,1,0,2,1,1,2,2,1.1069743,15.99053,5614937.742,0,0.829885114,6275.270821
0,1,4,0,0,1,4,4,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0.986218832,15.109302,5620242.109,0,0.779296894,6979.36487
0,1,3,2,0,3,0,1,1,0,3,1,1,2,2,1,0,2,0,2,0,1,1.100143678,17.74847,6225526.588,0,0.877950146,26762.42581
0,1,3,2,3,2,2,1,1,2,2,1,0,2,2,3,3,2,0,1,0,1,0.936851102,18.96538,6111653.214,0,0.832707313,13358.16953
0,1,4,0,0,0,3,3,1,0,2,1,0,0,1,1,3,1,1,0,1,1,1.378724343,14.46181,5477172.335,0,0.895491032,9472.918396
0,1,3,2,3,4,4,3,0,4,2,1,0,2,2,1,0,1,1,0,2,1,0.961816146,22.36211,6226837.531,0,0.887373654,10861.5946
0,1,3,1,3,4,4,3,1,3,3,0,1,0,0,0,2,2,2,0,0,2,0.910222085,20.880336,6593536.558,0,0.869904536,35237.69969
0,1,3,2,3,4,4,0,1,1,2,0,0,2,2,2,0,2,0,1,1,1,1.177420317,22.85124,6238929.22,0,0.965693273,15376.14736
0,1,4,0,0,4,4,0,1,3,0,0,1,1,0,1,1,2,2,1,0,0,1.132889802,17.73788,6046239.83,0,0.880160894,6885.593384
0,1,4,0,0,4,4,1,1,0,1,1,1,0,0,2,0,1,1,2,0,2,1.082080715,15.320301,6183314.893,0,0.84071901,7847.130153
0,1,4,0,0,4,4,2,0,2,0,1,0,2,0,0,3,2,0,2,2,2,1.050459393,18.34546,6028632.262,0,0.859148928,8397.125252
0,1,4,0,1,1,0,4,0,1,2,0,0,1,2,3,2,0,1,2,2,0,1.025868913,16.86625,5606805.692,0,0.812991631,8345.152794
0,1,3,2,2,2,2,2,1,2,3,1,0,2,0,3,2,2,2,0,0,2,0.945934632,18.88241,6110062.88,0,0.834661311,24801.89199
0,1,4,0,1,4,4,0,1,2,0,1,1,2,2,2,2,0,0,0,0,2,1.171208024,18.24645,5765536.964,0,0.885618922,7295.5125
0,1,4,0,1,4,4,1,0,2,0,0,0,0,0,2,2,2,1,1,2,2,1.063915456,19.01419,5856652.297,0,0.863446633,6936.143167
0,1,4,0,0,4,4,0,1,3,1,1,1,0,0,3,1,1,1,1,2,1,1.110385107,19.24902,6143694.323,0,0.895488822,11197.44867
0,1,4,0,1,3,3,0,0,2,2,0,1,1,1,3,0,1,1,2,1,1,1.105393898,16.863353,5843864.261,0,0.85080223,8656.109937
0,1,4,0,1,4,4,1,0,2,3,0,1,0,1,1,1,1,2,2,0,0,0.957016948,17.94884,5968939.05,0,0.820380941,7065.007816
0,1,4,0,0,4,4,2,1,4,3,0,0,2,1,0,3,2,0,2,1,2,0.884673973,21.84481,6775028.06,0,0.881665981,11187.56586
